geoid,year,measure,value,moe,region_type
24027605401,2019,gender_total_count_geo20,5250.0,,tract
24027605504,2019,gender_total_count_geo20,2650.0,,tract
24027605505,2019,gender_total_count_geo20,6301.0,,tract
24027606601,2019,gender_total_count_geo20,3119.0,,tract
24027606606,2019,gender_total_count_geo20,5316.0,,tract
24027606701,2019,gender_total_count_geo20,2784.0,,tract
24027606706,2019,gender_total_count_geo20,4854.0,,tract
24027606803,2019,gender_total_count_geo20,5452.0,,tract
24027606804,2019,gender_total_count_geo20,3474.0,,tract
24027606904,2019,gender_total_count_geo20,4686.0,,tract
24027606905,2019,gender_total_count_geo20,6677.0,,tract
24029950100,2019,gender_total_count_geo20,3707.0,,tract
24031700101,2019,gender_total_count_geo20,4653.0,,tract
24031700103,2019,gender_total_count_geo20,5248.0,,tract
24031700104,2019,gender_total_count_geo20,5695.0,,tract
24031700105,2019,gender_total_count_geo20,6397.0,,tract
24031700204,2019,gender_total_count_geo20,1895.0,,tract
24031700207,2019,gender_total_count_geo20,5442.0,,tract
24031700208,2019,gender_total_count_geo20,2266.0,,tract
24031700306,2019,gender_total_count_geo20,7814.0,,tract
24031700500,2019,gender_total_count_geo20,6738.0,,tract
24031700611,2019,gender_total_count_geo20,5762.0,,tract
24031700615,2019,gender_total_count_geo20,3005.0,,tract
24031700616,2019,gender_total_count_geo20,4675.0,,tract
24031700710,2019,gender_total_count_geo20,7044.0,,tract
24031700715,2019,gender_total_count_geo20,6556.0,,tract
24031700810,2019,gender_total_count_geo20,5160.0,,tract
24031700811,2019,gender_total_count_geo20,4352.0,,tract
24031700813,2019,gender_total_count_geo20,5939.0,,tract
24031700815,2019,gender_total_count_geo20,7824.0,,tract
24031700822,2019,gender_total_count_geo20,1886.0,,tract
24031700828,2019,gender_total_count_geo20,2209.0,,tract
24031700833,2019,gender_total_count_geo20,3890.0,,tract
24031700835,2019,gender_total_count_geo20,4836.0,,tract
24031700901,2019,gender_total_count_geo20,4293.0,,tract
24031700903,2019,gender_total_count_geo20,2424.0,,tract
24031701007,2019,gender_total_count_geo20,3327.0,,tract
24031701102,2019,gender_total_count_geo20,6630.0,,tract
24031701201,2019,gender_total_count_geo20,5643.0,,tract
24031701206,2019,gender_total_count_geo20,6298.0,,tract
24031701210,2019,gender_total_count_geo20,4048.0,,tract
24031701212,2019,gender_total_count_geo20,2666.0,,tract
24031701215,2019,gender_total_count_geo20,5703.0,,tract
24031701218,2019,gender_total_count_geo20,3155.0,,tract
24031701219,2019,gender_total_count_geo20,4180.0,,tract
24031701220,2019,gender_total_count_geo20,3824.0,,tract
24031701221,2019,gender_total_count_geo20,4466.0,,tract
24031701303,2019,gender_total_count_geo20,3401.0,,tract
24031701313,2019,gender_total_count_geo20,3796.0,,tract
24031701408,2019,gender_total_count_geo20,6712.0,,tract
24031701503,2019,gender_total_count_geo20,6611.0,,tract
24031701507,2019,gender_total_count_geo20,5176.0,,tract
24031701508,2019,gender_total_count_geo20,3878.0,,tract
24031701701,2019,gender_total_count_geo20,3826.0,,tract
24031701703,2019,gender_total_count_geo20,3589.0,,tract
24031702000,2019,gender_total_count_geo20,5653.0,,tract
24031702302,2019,gender_total_count_geo20,4091.0,,tract
24031702402,2019,gender_total_count_geo20,5142.0,,tract
24031702700,2019,gender_total_count_geo20,7596.0,,tract
24031702900,2019,gender_total_count_geo20,5215.0,,tract
24031703201,2019,gender_total_count_geo20,7905.0,,tract
24031703209,2019,gender_total_count_geo20,6908.0,,tract
24031703213,2019,gender_total_count_geo20,5869.0,,tract
24031703214,2019,gender_total_count_geo20,8173.0,,tract
24031703218,2019,gender_total_count_geo20,1934.0,,tract
24031703302,2019,gender_total_count_geo20,4172.0,,tract
24031703401,2019,gender_total_count_geo20,5479.0,,tract
24031703402,2019,gender_total_count_geo20,3645.0,,tract
24031703403,2019,gender_total_count_geo20,3718.0,,tract
24031703404,2019,gender_total_count_geo20,3158.0,,tract
24031703800,2019,gender_total_count_geo20,3756.0,,tract
24031703902,2019,gender_total_count_geo20,7457.0,,tract
24031704403,2019,gender_total_count_geo20,1559.0,,tract
24031704502,2019,gender_total_count_geo20,2546.0,,tract
24031704600,2019,gender_total_count_geo20,4919.0,,tract
24031704803,2019,gender_total_count_geo20,4017.0,,tract
24031704805,2019,gender_total_count_geo20,2154.0,,tract
24031705601,2019,gender_total_count_geo20,2762.0,,tract
24031705702,2019,gender_total_count_geo20,4578.0,,tract
24031705800,2019,gender_total_count_geo20,6351.0,,tract
24031706005,2019,gender_total_count_geo20,4446.0,,tract
24031706007,2019,gender_total_count_geo20,6971.0,,tract
24031706011,2019,gender_total_count_geo20,5449.0,,tract
24033800103,2019,gender_total_count_geo20,2409.0,,tract
24033800108,2019,gender_total_count_geo20,3373.0,,tract
24033800206,2019,gender_total_count_geo20,4133.0,,tract
24033800209,2019,gender_total_count_geo20,4404.0,,tract
24033800210,2019,gender_total_count_geo20,3193.0,,tract
24033800211,2019,gender_total_count_geo20,3437.0,,tract
24033800213,2019,gender_total_count_geo20,4443.0,,tract
24033800216,2019,gender_total_count_geo20,8835.0,,tract
24033800217,2019,gender_total_count_geo20,8835.0,,tract
24033800402,2019,gender_total_count_geo20,5114.0,,tract
24033800411,2019,gender_total_count_geo20,3995.0,,tract
24033800412,2019,gender_total_count_geo20,3664.0,,tract
24033800413,2019,gender_total_count_geo20,4219.0,,tract
24033800513,2019,gender_total_count_geo20,6319.0,,tract
24033800515,2019,gender_total_count_geo20,4600.0,,tract
24033800521,2019,gender_total_count_geo20,10110.0,,tract
24033800522,2019,gender_total_count_geo20,10110.0,,tract
24033800605,2019,gender_total_count_geo20,4801.0,,tract
24033800606,2019,gender_total_count_geo20,4908.0,,tract
24033800607,2019,gender_total_count_geo20,5962.0,,tract
24033800608,2019,gender_total_count_geo20,6378.0,,tract
24033800704,2019,gender_total_count_geo20,4962.0,,tract
24033800705,2019,gender_total_count_geo20,4135.0,,tract
24033800706,2019,gender_total_count_geo20,3829.0,,tract
24033800800,2019,gender_total_count_geo20,3081.0,,tract
24033800900,2019,gender_total_count_geo20,1517.0,,tract
24033801003,2019,gender_total_count_geo20,5543.0,,tract
24033801005,2019,gender_total_count_geo20,4143.0,,tract
24033801006,2019,gender_total_count_geo20,3839.0,,tract
24033801207,2019,gender_total_count_geo20,4285.0,,tract
24033801208,2019,gender_total_count_geo20,4744.0,,tract
24033801209,2019,gender_total_count_geo20,4698.0,,tract
24033801210,2019,gender_total_count_geo20,4086.0,,tract
24033801211,2019,gender_total_count_geo20,3274.0,,tract
24033801213,2019,gender_total_count_geo20,3536.0,,tract
24033801215,2019,gender_total_count_geo20,2635.0,,tract
24033801302,2019,gender_total_count_geo20,2638.0,,tract
24033801305,2019,gender_total_count_geo20,6423.0,,tract
24033801307,2019,gender_total_count_geo20,3909.0,,tract
24033801308,2019,gender_total_count_geo20,3743.0,,tract
24033801309,2019,gender_total_count_geo20,3467.0,,tract
24033801310,2019,gender_total_count_geo20,6194.0,,tract
24033801312,2019,gender_total_count_geo20,4231.0,,tract
24033801313,2019,gender_total_count_geo20,3164.0,,tract
24033801404,2019,gender_total_count_geo20,5169.0,,tract
24033801406,2019,gender_total_count_geo20,3126.0,,tract
24033801407,2019,gender_total_count_geo20,6574.0,,tract
24033801408,2019,gender_total_count_geo20,3246.0,,tract
24033801410,2019,gender_total_count_geo20,3287.0,,tract
24033801411,2019,gender_total_count_geo20,3688.0,,tract
24033801701,2019,gender_total_count_geo20,4267.0,,tract
24033801702,2019,gender_total_count_geo20,3944.0,,tract
24033801801,2019,gender_total_count_geo20,2089.0,,tract
24033801802,2019,gender_total_count_geo20,3547.0,,tract
24033801807,2019,gender_total_count_geo20,4888.0,,tract
24033801808,2019,gender_total_count_geo20,4168.0,,tract
24033801901,2019,gender_total_count_geo20,4877.0,,tract
24033802001,2019,gender_total_count_geo20,5381.0,,tract
24033802002,2019,gender_total_count_geo20,3625.0,,tract
24033802103,2019,gender_total_count_geo20,3340.0,,tract
24033802104,2019,gender_total_count_geo20,1941.0,,tract
24033802203,2019,gender_total_count_geo20,4903.0,,tract
24033802204,2019,gender_total_count_geo20,6250.0,,tract
24033802404,2019,gender_total_count_geo20,4472.0,,tract
24033802406,2019,gender_total_count_geo20,2331.0,,tract
24033802408,2019,gender_total_count_geo20,1817.0,,tract
24033802502,2019,gender_total_count_geo20,2221.0,,tract
24033802600,2019,gender_total_count_geo20,3360.0,,tract
24033802700,2019,gender_total_count_geo20,2942.0,,tract
24033802804,2019,gender_total_count_geo20,4837.0,,tract
24033802805,2019,gender_total_count_geo20,4575.0,,tract
24033803100,2019,gender_total_count_geo20,2590.0,,tract
24033803200,2019,gender_total_count_geo20,2903.0,,tract
24033803300,2019,gender_total_count_geo20,4377.0,,tract
24033803512,2019,gender_total_count_geo20,6622.0,,tract
24033803513,2019,gender_total_count_geo20,4339.0,,tract
24033803516,2019,gender_total_count_geo20,4875.0,,tract
24033803526,2019,gender_total_count_geo20,3181.0,,tract
24033803527,2019,gender_total_count_geo20,3169.0,,tract
24033803601,2019,gender_total_count_geo20,3700.0,,tract
24033803605,2019,gender_total_count_geo20,6897.0,,tract
24033803606,2019,gender_total_count_geo20,6055.0,,tract
24033803607,2019,gender_total_count_geo20,3743.0,,tract
24033803608,2019,gender_total_count_geo20,6097.0,,tract
24033803610,2019,gender_total_count_geo20,3580.0,,tract
24033803612,2019,gender_total_count_geo20,3213.0,,tract
24033803613,2019,gender_total_count_geo20,6142.0,,tract
24033803801,2019,gender_total_count_geo20,2374.0,,tract
24033803803,2019,gender_total_count_geo20,6020.0,,tract
24033803900,2019,gender_total_count_geo20,3442.0,,tract
24033804200,2019,gender_total_count_geo20,3204.0,,tract
24033804802,2019,gender_total_count_geo20,3126.0,,tract
24033804900,2019,gender_total_count_geo20,4062.0,,tract
24033805000,2019,gender_total_count_geo20,6273.0,,tract
24033805201,2019,gender_total_count_geo20,4561.0,,tract
24033805601,2019,gender_total_count_geo20,6655.0,,tract
24033805602,2019,gender_total_count_geo20,5664.0,,tract
24033805700,2019,gender_total_count_geo20,5782.0,,tract
24033805801,2019,gender_total_count_geo20,4523.0,,tract
24033805904,2019,gender_total_count_geo20,3457.0,,tract
24033806000,2019,gender_total_count_geo20,5174.0,,tract
24033806100,2019,gender_total_count_geo20,4118.0,,tract
24033806601,2019,gender_total_count_geo20,4359.0,,tract
24033806712,2019,gender_total_count_geo20,3109.0,,tract
24033806713,2019,gender_total_count_geo20,3896.0,,tract
24033807304,2019,gender_total_count_geo20,2273.0,,tract
24033807405,2019,gender_total_count_geo20,5374.0,,tract
24033807409,2019,gender_total_count_geo20,4168.0,,tract
24035810100,2019,gender_total_count_geo20,3052.0,,tract
24035810200,2019,gender_total_count_geo20,2660.0,,tract
24035810300,2019,gender_total_count_geo20,4532.0,,tract
24035810400,2019,gender_total_count_geo20,5962.0,,tract
24035810500,2019,gender_total_count_geo20,5513.0,,tract
24035810902,2019,gender_total_count_geo20,2993.0,,tract
24035811000,2019,gender_total_count_geo20,4296.0,,tract
24037875000,2019,gender_total_count_geo20,6137.0,,tract
24037875100,2019,gender_total_count_geo20,5697.0,,tract
24037875201,2019,gender_total_count_geo20,5366.0,,tract
24037875202,2019,gender_total_count_geo20,6277.0,,tract
24037875300,2019,gender_total_count_geo20,2789.0,,tract
24037875700,2019,gender_total_count_geo20,7271.0,,tract
24037875905,2019,gender_total_count_geo20,7078.0,,tract
24037875906,2019,gender_total_count_geo20,7078.0,,tract
24037876001,2019,gender_total_count_geo20,5219.0,,tract
24037876200,2019,gender_total_count_geo20,6915.0,,tract
24039930102,2019,gender_total_count_geo20,3745.0,,tract
24039930200,2019,gender_total_count_geo20,1594.0,,tract
24039930500,2019,gender_total_count_geo20,4046.0,,tract
24039930600,2019,gender_total_count_geo20,2702.0,,tract
24041960100,2019,gender_total_count_geo20,4022.0,,tract
24041960300,2019,gender_total_count_geo20,3724.0,,tract
24041960400,2019,gender_total_count_geo20,5137.0,,tract
24041960501,2019,gender_total_count_geo20,4697.0,,tract
24041960600,2019,gender_total_count_geo20,1788.0,,tract
24041960700,2019,gender_total_count_geo20,3513.0,,tract
24041960800,2019,gender_total_count_geo20,2123.0,,tract
24041960900,2019,gender_total_count_geo20,4143.0,,tract
24043000301,2019,gender_total_count_geo20,3296.0,,tract
24043000302,2019,gender_total_count_geo20,2674.0,,tract
24043000400,2019,gender_total_count_geo20,1838.0,,tract
24043000500,2019,gender_total_count_geo20,5732.0,,tract
24043000601,2019,gender_total_count_geo20,2188.0,,tract
24043000602,2019,gender_total_count_geo20,3024.0,,tract
24043000700,2019,gender_total_count_geo20,3375.0,,tract
24043010600,2019,gender_total_count_geo20,5032.0,,tract
24043010700,2019,gender_total_count_geo20,3465.0,,tract
24043010802,2019,gender_total_count_geo20,2675.0,,tract
24043010901,2019,gender_total_count_geo20,9188.0,,tract
24043010902,2019,gender_total_count_geo20,9188.0,,tract
24043011000,2019,gender_total_count_geo20,6501.0,,tract
24043011100,2019,gender_total_count_geo20,6290.0,,tract
24043011203,2019,gender_total_count_geo20,9165.0,,tract
24043011204,2019,gender_total_count_geo20,9165.0,,tract
24043011301,2019,gender_total_count_geo20,4822.0,,tract
24043011302,2019,gender_total_count_geo20,3966.0,,tract
24043011400,2019,gender_total_count_geo20,6347.0,,tract
24043011501,2019,gender_total_count_geo20,7800.0,,tract
24043011502,2019,gender_total_count_geo20,7800.0,,tract
24043011600,2019,gender_total_count_geo20,2985.0,,tract
24045000200,2019,gender_total_count_geo20,1760.0,,tract
24045000300,2019,gender_total_count_geo20,1483.0,,tract
24045000400,2019,gender_total_count_geo20,4044.0,,tract
24045000500,2019,gender_total_count_geo20,3084.0,,tract
24045010102,2019,gender_total_count_geo20,3575.0,,tract
24045010200,2019,gender_total_count_geo20,5867.0,,tract
24045010300,2019,gender_total_count_geo20,8604.0,,tract
24045010503,2019,gender_total_count_geo20,9862.0,,tract
24045010504,2019,gender_total_count_geo20,9862.0,,tract
24045010604,2019,gender_total_count_geo20,5279.0,,tract
24045010606,2019,gender_total_count_geo20,4214.0,,tract
24045010701,2019,gender_total_count_geo20,4293.0,,tract
24045010703,2019,gender_total_count_geo20,8718.0,,tract
24045010704,2019,gender_total_count_geo20,8718.0,,tract
24045010800,2019,gender_total_count_geo20,5863.0,,tract
24047950000,2019,gender_total_count_geo20,1702.0,,tract
24047950100,2019,gender_total_count_geo20,2329.0,,tract
24047950400,2019,gender_total_count_geo20,2820.0,,tract
24047950600,2019,gender_total_count_geo20,3090.0,,tract
24047950700,2019,gender_total_count_geo20,2535.0,,tract
24047950900,2019,gender_total_count_geo20,1930.0,,tract
24047951000,2019,gender_total_count_geo20,4553.0,,tract
24047951101,2019,gender_total_count_geo20,7123.0,,tract
24047951102,2019,gender_total_count_geo20,7123.0,,tract
24047951200,2019,gender_total_count_geo20,3454.0,,tract
24047951300,2019,gender_total_count_geo20,2786.0,,tract
24047951400,2019,gender_total_count_geo20,3212.0,,tract
24047951500,2019,gender_total_count_geo20,4504.0,,tract
24047951700,2019,gender_total_count_geo20,3622.0,,tract
24047980000,2019,gender_total_count_geo20,0.0,,tract
24510010100,2019,gender_total_count_geo20,3035.0,,tract
24510010200,2019,gender_total_count_geo20,2858.0,,tract
24510010300,2019,gender_total_count_geo20,2380.0,,tract
24510010400,2019,gender_total_count_geo20,2834.0,,tract
24510010500,2019,gender_total_count_geo20,1888.0,,tract
24510020100,2019,gender_total_count_geo20,1636.0,,tract
24510020200,2019,gender_total_count_geo20,1678.0,,tract
24510020300,2019,gender_total_count_geo20,3761.0,,tract
24510030100,2019,gender_total_count_geo20,2386.0,,tract
24510040200,2019,gender_total_count_geo20,984.0,,tract
24510060100,2019,gender_total_count_geo20,2653.0,,tract
24510060200,2019,gender_total_count_geo20,3037.0,,tract
24510060300,2019,gender_total_count_geo20,1881.0,,tract
24510060400,2019,gender_total_count_geo20,1561.0,,tract
24510070100,2019,gender_total_count_geo20,2966.0,,tract
24510070200,2019,gender_total_count_geo20,3696.0,,tract
24510070300,2019,gender_total_count_geo20,900.0,,tract
24510070400,2019,gender_total_count_geo20,1601.0,,tract
24510080101,2019,gender_total_count_geo20,3869.0,,tract
24510080102,2019,gender_total_count_geo20,2159.0,,tract
24510080200,2019,gender_total_count_geo20,1164.0,,tract
24510080301,2019,gender_total_count_geo20,1759.0,,tract
24510080302,2019,gender_total_count_geo20,2906.0,,tract
24510080400,2019,gender_total_count_geo20,1263.0,,tract
24510080500,2019,gender_total_count_geo20,1410.0,,tract
24510080600,2019,gender_total_count_geo20,1932.0,,tract
24510080700,2019,gender_total_count_geo20,604.0,,tract
24510080800,2019,gender_total_count_geo20,1583.0,,tract
24510090100,2019,gender_total_count_geo20,3758.0,,tract
24510090400,2019,gender_total_count_geo20,1520.0,,tract
24510090500,2019,gender_total_count_geo20,1747.0,,tract
24510090600,2019,gender_total_count_geo20,3010.0,,tract
24510090700,2019,gender_total_count_geo20,2950.0,,tract
